"glyph","hex","glyph_desc","glyph_script","alnum","alphabetic","block","gen_cat","indic_syl_cat","script","script_extent","ascii","basic_emoji","canon_combine_form","cjk_radical","default_ignorable","diacritic","emoji","equiv_uni_ideo","ext_picto","hangul_syl_type","hantype","ideograph","math","nonchar_code_point","radical","pattern_white_space","unified_ideograph","white_space","decimal"
" 𜻧 ","1CEE7","GEOMANTIC FIGURE CAPUT DRACONIS","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118503
" 𜻨 ","1CEE8","GEOMANTIC FIGURE LAETITIA","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118504
" 𜻩 ","1CEE9","GEOMANTIC FIGURE CARCER","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118505
" 𜻪 ","1CEEA","GEOMANTIC FIGURE AMISSIO","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118506
" 𜻫 ","1CEEB","GEOMANTIC FIGURE PUELLA","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118507
" 𜻬 ","1CEEC","GEOMANTIC FIGURE FORTUNA MINOR","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118508
" 𜻭 ","1CEED","GEOMANTIC FIGURE PUER","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118509
" 𜻮 ","1CEEE","GEOMANTIC FIGURE CAUDA DRACONIS","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118510
" 𜻯 ","1CEEF","GEOMANTIC FIGURE VIA","Other Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Other_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118511
" 𜻰 ","1CEF0","MEDIUM SMALL WHITE CIRCLE WITH HORIZONTAL BAR","Math Symbol",NA,"No","Miscellaneous_Symbols_Supplement","Math_Symbol","Other","Common",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","Yes","No","No","No","No","No",118512
" 𜻱 ","1CEF1","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118513
" 𜻲 ","1CEF2","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118514
" 𜻳 ","1CEF3","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118515
" 𜻴 ","1CEF4","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118516
" 𜻵 ","1CEF5","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118517
" 𜻶 ","1CEF6","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118518
" 𜻷 ","1CEF7","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118519
" 𜻸 ","1CEF8","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118520
" 𜻹 ","1CEF9","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118521
" 𜻺 ","1CEFA","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118522
" 𜻻 ","1CEFB","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118523
" 𜻼 ","1CEFC","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118524
" 𜻽 ","1CEFD","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118525
" 𜻾 ","1CEFE","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118526
" 𜻿 ","1CEFF","Unknown","Unknown Script",NA,"No","Miscellaneous_Symbols_Supplement","Unassigned","Other","Unknown",NA,"No","No","Not_Reordered",NA,"No","No","No","null","No","Not_Applicable","na","No","No","No","No","No","No","No",118527
